customer_id,kyc_tier,home_region,registration_date
CUS0004573,tier_1,Abuja,2024-02-09
CUS0004574,tier_1,Kano,2025-07-20
CUS0004575,tier_1,Banjul,2025-04-08
CUS0004576,tier_2,Port Harcourt,2025-12-10
CUS0004577,tier_2,Banjul,2024-04-21
CUS0004578,tier_1,Kano,2023-11-14
CUS0004579,tier_1,Basse,2023-11-24
CUS0004580,tier_1,Ibadan,2023-08-15
CUS0004581,tier_1,Lagos,2025-04-04
CUS0004582,tier_3,Basse,2022-11-26
CUS0004583,tier_1,Basse,2024-07-03
CUS0004584,tier_1,Kano,2025-07-11
CUS0004585,tier_2,Lagos,2023-02-23
CUS0004586,tier_2,Banjul,2025-04-12
CUS0004587,tier_2,Kanifing,2024-08-21
CUS0004588,tier_1,Lagos,2025-08-20
CUS0004589,tier_1,Farafenni,2025-07-06
CUS0004590,tier_2,Banjul,2025-12-04
CUS0004591,tier_2,Lagos,2025-08-09
CUS0004592,tier_1,Kano,2024-02-23
CUS0004593,tier_2,Kanifing,2025-04-26
CUS0004594,tier_1,Brikama,2024-11-18
CUS0004595,tier_3,Kanifing,2024-12-16
CUS0004596,tier_1,Kanifing,2025-12-24
CUS0004597,tier_1,Farafenni,2024-10-27
CUS0004598,tier_1,Kanifing,2023-10-31
CUS0004599,tier_1,Ibadan,2024-12-02
CUS0004600,tier_1,Farafenni,2023-03-23
CUS0004601,tier_2,Brikama,2023-05-16
CUS0004602,tier_1,Port Harcourt,2025-08-28
CUS0004603,tier_1,Ibadan,2025-12-19
CUS0004604,tier_1,Farafenni,2024-07-10
CUS0004605,tier_1,Ibadan,2022-10-10
CUS0004606,tier_3,Kanifing,2025-07-29
CUS0004607,tier_1,Lagos,2024-09-21
CUS0004608,tier_1,Port Harcourt,2024-05-03
CUS0004609,tier_2,Ibadan,2024-05-26
CUS0004610,tier_1,Basse,2024-01-25
CUS0004611,tier_2,Ibadan,2025-12-17
CUS0004612,tier_2,Basse,2024-06-03
CUS0004613,tier_2,Kanifing,2025-08-27
CUS0004614,tier_1,Lagos,2025-08-30
CUS0004615,tier_2,Abuja,2025-07-21
CUS0004616,tier_2,Kano,2025-12-07
CUS0004617,tier_3,Kanifing,2024-03-19
CUS0004618,tier_2,Lagos,2025-08-19
CUS0004619,tier_2,Lagos,2023-06-22
CUS0004620,tier_1,Kano,2023-12-04
CUS0004621,tier_1,Kano,2024-03-30
CUS0004622,tier_1,Farafenni,2024-09-20
CUS0004623,tier_2,Banjul,2024-01-09
CUS0004624,tier_1,Kano,2024-03-07
CUS0004625,tier_3,Abuja,2023-05-27
CUS0004626,tier_2,Kano,2023-06-19
CUS0004627,tier_1,Abuja,2023-08-25
CUS0004628,tier_3,Brikama,2024-03-23
CUS0004629,tier_1,Brikama,2023-10-05
CUS0004630,tier_1,Abuja,2025-01-12
CUS0004631,tier_1,Brikama,2024-10-13
CUS0004632,tier_1,Abuja,2023-05-09
CUS0004633,tier_1,Lagos,2024-11-21
CUS0004634,tier_1,Abuja,2025-02-10
CUS0004635,tier_1,Ibadan,2024-06-11
CUS0004636,tier_1,Kano,2023-03-15
CUS0004637,tier_1,Brikama,2023-04-08
CUS0004638,tier_3,Banjul,2024-01-08
CUS0004639,tier_3,Kanifing,2024-03-09
CUS0004640,tier_2,Port Harcourt,2024-05-18
CUS0004641,tier_1,Ibadan,2023-03-25
CUS0004642,tier_2,Abuja,2023-04-02
CUS0004643,tier_1,Basse,2025-02-10
CUS0004644,tier_1,Basse,2023-08-06
CUS0004645,tier_2,Port Harcourt,2025-04-10
CUS0004646,tier_1,Lagos,2023-11-28
CUS0004647,tier_2,Brikama,2023-12-06
CUS0004648,tier_2,Kano,2025-08-24
CUS0004649,tier_1,Lagos,2023-08-30
CUS0004650,tier_1,Lagos,2024-09-09
CUS0004651,tier_3,Lagos,2023-05-01
CUS0004652,tier_2,Ibadan,2024-02-03
CUS0004653,tier_2,Lagos,2024-11-28
CUS0004654,tier_3,Lagos,2022-10-16
CUS0004655,tier_3,Farafenni,2024-09-02
CUS0004656,tier_2,Farafenni,2023-04-06
CUS0004657,tier_2,Banjul,2024-03-30
CUS0004658,tier_1,Kanifing,2023-11-06
CUS0004659,tier_2,Port Harcourt,2024-03-13
CUS0004660,tier_1,Kano,2023-05-29
CUS0004661,tier_2,Basse,2025-08-16
CUS0004662,tier_1,Farafenni,2024-06-14
CUS0004663,tier_2,Lagos,2025-09-02
CUS0004664,tier_1,Farafenni,2025-12-25
CUS0004665,tier_1,Port Harcourt,2023-04-18
CUS0004666,tier_2,Basse,2024-03-16
CUS0004667,tier_1,Lagos,2022-12-29
CUS0004668,tier_1,Farafenni,2025-04-29
CUS0004669,tier_1,Banjul,2024-11-27
CUS0004670,tier_1,Ibadan,2024-06-01
CUS0004671,tier_1,Abuja,2023-08-18
CUS0004672,tier_2,Banjul,2024-04-30
CUS0004673,tier_1,Brikama,2024-05-04
CUS0004674,tier_1,Abuja,2025-07-23
CUS0004675,tier_1,Brikama,2023-07-01
CUS0004676,tier_2,Ibadan,2025-02-13
CUS0004677,tier_2,Lagos,2025-05-25
CUS0004678,tier_3,Kano,2024-06-14
CUS0004679,tier_1,Port Harcourt,2023-06-17
CUS0004680,tier_1,Port Harcourt,2025-04-12
CUS0004681,tier_1,Banjul,2025-04-22
CUS0004682,tier_1,Lagos,2022-11-26
CUS0004683,tier_1,Brikama,2024-03-26
CUS0004684,tier_2,Abuja,2022-12-01
CUS0004685,tier_1,Abuja,2024-03-08
CUS0004686,tier_1,Lagos,2025-10-22
CUS0004687,tier_2,Lagos,2022-10-30
CUS0004688,tier_2,Banjul,2023-02-18
CUS0004689,tier_1,Brikama,2023-03-20
CUS0004690,tier_1,Kanifing,2025-03-20
CUS0004691,tier_1,Ibadan,2025-01-31
CUS0004692,tier_3,Farafenni,2025-06-26
CUS0004693,tier_2,Lagos,2024-02-08
CUS0004694,tier_1,Lagos,2025-08-11
CUS0004695,tier_1,Ibadan,2025-08-26
CUS0004696,tier_1,Abuja,2025-02-17
CUS0004697,tier_1,Kanifing,2024-11-02
CUS0004698,tier_1,Kanifing,2024-07-15
CUS0004699,tier_1,Banjul,2022-11-15
CUS0004700,tier_1,Farafenni,2023-04-26
CUS0004701,tier_1,Farafenni,2024-09-11
CUS0004702,tier_3,Brikama,2023-03-12
CUS0004703,tier_1,Abuja,2023-10-13
CUS0004704,tier_1,Basse,2023-03-29
CUS0004705,tier_1,Abuja,2022-12-01
CUS0004706,tier_1,Farafenni,2025-10-19
CUS0004707,tier_1,Port Harcourt,2023-03-31
CUS0004708,tier_1,Kanifing,2022-09-27
CUS0004709,tier_2,Ibadan,2025-01-29
CUS0004710,tier_1,Brikama,2022-12-29
CUS0004711,tier_1,Port Harcourt,2024-06-03
CUS0004712,tier_1,Lagos,2023-02-19
CUS0004713,tier_1,Farafenni,2024-07-25
CUS0004714,tier_1,Lagos,2024-07-16
CUS0004715,tier_1,Basse,2023-06-21
CUS0004716,tier_1,Port Harcourt,2023-02-17
CUS0004717,tier_2,Farafenni,2024-12-18
CUS0004718,tier_1,Abuja,2025-05-27
CUS0004719,tier_2,Farafenni,2024-11-17
CUS0004720,tier_2,Basse,2024-10-19
CUS0004721,tier_2,Basse,2023-12-23
CUS0004722,tier_1,Farafenni,2022-10-28
CUS0004723,tier_2,Basse,2024-10-13
CUS0004724,tier_1,Basse,2025-12-06
CUS0004725,tier_1,Brikama,2024-02-17
CUS0004726,tier_1,Abuja,2024-03-01
CUS0004727,tier_1,Abuja,2025-01-27
CUS0004728,tier_3,Kano,2022-11-09
CUS0004729,tier_2,Farafenni,2025-07-25
CUS0004730,tier_2,Banjul,2025-10-29
CUS0004731,tier_2,Banjul,2024-06-18
CUS0004732,tier_3,Basse,2023-07-04
CUS0004733,tier_1,Port Harcourt,2025-02-08
CUS0004734,tier_1,Lagos,2024-10-17
CUS0004735,tier_2,Abuja,2023-11-29
CUS0004736,tier_1,Abuja,2025-11-16
CUS0004737,tier_1,Banjul,2025-04-30
CUS0004738,tier_1,Basse,2023-06-10
CUS0004739,tier_3,Farafenni,2025-04-29
CUS0004740,tier_3,Banjul,2023-05-01
CUS0004741,tier_1,Kanifing,2025-07-08
CUS0004742,tier_2,Kano,2022-10-01
CUS0004743,tier_2,Basse,2024-06-26
CUS0004744,tier_1,Port Harcourt,2023-04-24
CUS0004745,tier_1,Brikama,2024-10-16
CUS0004746,tier_1,Abuja,2025-10-31
CUS0004747,tier_1,Abuja,2023-05-23
CUS0004748,tier_1,Banjul,2022-10-07
CUS0004749,tier_2,Kanifing,2024-06-04
CUS0004750,tier_2,Kano,2024-11-11
CUS0004751,tier_2,Banjul,2024-06-23
CUS0004752,tier_3,Farafenni,2024-09-07
CUS0004753,tier_2,Banjul,2025-10-02
CUS0004754,tier_2,Abuja,2022-11-13
CUS0004755,tier_3,Kano,2024-09-13
CUS0004756,tier_2,Banjul,2024-05-24
CUS0004757,tier_1,Port Harcourt,2023-12-10
CUS0004758,tier_1,Kano,2022-12-12
CUS0004759,tier_1,Lagos,2022-11-29
CUS0004760,tier_1,Lagos,2024-01-21
CUS0004761,tier_1,Port Harcourt,2023-10-01
CUS0004762,tier_1,Lagos,2024-05-12
CUS0004763,tier_1,Kano,2022-12-17
CUS0004764,tier_1,Abuja,2025-07-07
CUS0004765,tier_2,Brikama,2024-02-19
CUS0004766,tier_3,Kano,2023-06-22
CUS0004767,tier_2,Brikama,2025-10-05
CUS0004768,tier_1,Brikama,2024-02-01
CUS0004769,tier_1,Brikama,2022-10-14
CUS0004770,tier_1,Farafenni,2023-10-12
CUS0004771,tier_1,Abuja,2025-05-16
CUS0004772,tier_3,Ibadan,2025-10-07
CUS0004773,tier_1,Port Harcourt,2025-12-23
CUS0004774,tier_1,Ibadan,2025-01-28
CUS0004775,tier_2,Lagos,2023-04-05
CUS0004776,tier_1,Lagos,2022-12-04
CUS0004777,tier_3,Ibadan,2023-10-19
CUS0004778,tier_1,Lagos,2023-09-18
CUS0004779,tier_2,Kanifing,2024-09-25
CUS0004780,tier_2,Kano,2025-02-16
CUS0004781,tier_2,Farafenni,2025-12-30
CUS0004782,tier_2,Ibadan,2025-05-25
CUS0004783,tier_1,Kanifing,2024-04-13
CUS0004784,tier_1,Abuja,2024-04-20
CUS0004785,tier_2,Ibadan,2025-06-17
CUS0004786,tier_3,Farafenni,2025-11-13
CUS0004787,tier_1,Basse,2025-04-28
CUS0004788,tier_1,Kanifing,2025-08-16
CUS0004789,tier_1,Kanifing,2023-08-20
CUS0004790,tier_3,Abuja,2025-12-10
CUS0004791,tier_2,Basse,2024-01-29
CUS0004792,tier_1,Farafenni,2024-04-18
CUS0004793,tier_1,Port Harcourt,2023-04-27
CUS0004794,tier_2,Port Harcourt,2025-10-07
CUS0004795,tier_2,Banjul,2023-03-14
CUS0004796,tier_1,Banjul,2024-07-26
CUS0004797,tier_2,Abuja,2022-12-24
CUS0004798,tier_2,Abuja,2024-01-13
CUS0004799,tier_3,Kano,2025-11-06
CUS0004800,tier_1,Kano,2025-07-07
CUS0004801,tier_1,Ibadan,2025-06-26
CUS0004802,tier_1,Kanifing,2023-06-14
CUS0004803,tier_1,Lagos,2024-08-24
CUS0004804,tier_2,Kano,2025-10-22
CUS0004805,tier_1,Ibadan,2023-06-21
CUS0004806,tier_1,Abuja,2025-06-20
CUS0004807,tier_1,Brikama,2025-11-04
CUS0004808,tier_3,Kano,2025-08-12
CUS0004809,tier_1,Kano,2024-06-17
CUS0004810,tier_2,Abuja,2022-12-30
CUS0004811,tier_2,Banjul,2024-07-31
CUS0004812,tier_2,Ibadan,2023-04-01
CUS0004813,tier_1,Kano,2024-05-10
CUS0004814,tier_2,Banjul,2024-05-16
CUS0004815,tier_2,Abuja,2025-05-21
CUS0004816,tier_2,Kanifing,2024-11-19
CUS0004817,tier_1,Farafenni,2025-12-20
CUS0004818,tier_1,Brikama,2023-11-21
CUS0004819,tier_1,Brikama,2024-09-30
CUS0004820,tier_1,Port Harcourt,2023-03-27
CUS0004821,tier_1,Kano,2025-05-08
CUS0004822,tier_1,Brikama,2025-04-05
CUS0004823,tier_2,Port Harcourt,2022-11-05
CUS0004824,tier_1,Kano,2023-12-12
CUS0004825,tier_2,Abuja,2025-11-19
CUS0004826,tier_2,Lagos,2022-12-14
CUS0004827,tier_1,Kano,2025-10-24
CUS0004828,tier_1,Ibadan,2023-08-20
CUS0004829,tier_1,Kanifing,2024-07-11
CUS0004830,tier_2,Lagos,2023-05-04
CUS0004831,tier_1,Farafenni,2025-03-25
CUS0004832,tier_1,Brikama,2025-07-08
CUS0004833,tier_2,Farafenni,2023-07-02
CUS0004834,tier_2,Ibadan,2023-11-28
CUS0004835,tier_2,Kano,2025-08-17
CUS0004836,tier_3,Brikama,2022-09-26
CUS0004837,tier_1,Ibadan,2025-10-11
CUS0004838,tier_1,Brikama,2024-04-25
CUS0004839,tier_1,Abuja,2025-12-09
CUS0004840,tier_1,Ibadan,2025-12-07
CUS0004841,tier_1,Basse,2022-09-19
CUS0004842,tier_1,Basse,2025-03-26
CUS0004843,tier_1,Farafenni,2023-04-23
CUS0004844,tier_2,Farafenni,2023-05-04
CUS0004845,tier_1,Farafenni,2025-06-12
CUS0004846,tier_1,Ibadan,2022-12-19
CUS0004847,tier_2,Kanifing,2025-03-07
CUS0004848,tier_2,Ibadan,2025-03-09
CUS0004849,tier_2,Kanifing,2023-04-28
CUS0004850,tier_1,Kanifing,2022-10-29
CUS0004851,tier_1,Abuja,2023-12-22
CUS0004852,tier_3,Basse,2023-09-21
CUS0004853,tier_1,Abuja,2025-10-05
CUS0004854,tier_2,Abuja,2025-11-05
CUS0004855,tier_1,Lagos,2023-10-23
CUS0004856,tier_1,Farafenni,2025-04-15
CUS0004857,tier_1,Ibadan,2023-09-21
CUS0004858,tier_2,Brikama,2024-08-24
CUS0004859,tier_2,Basse,2023-03-19
CUS0004860,tier_2,Abuja,2025-10-29
CUS0004861,tier_1,Ibadan,2025-07-11
CUS0004862,tier_2,Brikama,2025-10-11
CUS0004863,tier_1,Abuja,2024-06-04
CUS0004864,tier_1,Lagos,2024-04-19
CUS0004865,tier_2,Port Harcourt,2024-03-02
CUS0004866,tier_3,Kano,2023-02-18
CUS0004867,tier_1,Port Harcourt,2022-11-10
CUS0004868,tier_3,Port Harcourt,2022-10-13
CUS0004869,tier_1,Lagos,2025-06-28
CUS0004870,tier_2,Lagos,2023-01-05
CUS0004871,tier_1,Kanifing,2024-08-03
CUS0004872,tier_2,Basse,2024-05-19
CUS0004873,tier_2,Farafenni,2024-03-30
CUS0004874,tier_3,Lagos,2024-08-28
CUS0004875,tier_2,Lagos,2024-04-13
CUS0004876,tier_1,Lagos,2023-02-05
CUS0004877,tier_2,Basse,2024-07-09
CUS0004878,tier_2,Farafenni,2025-03-21
CUS0004879,tier_2,Basse,2024-12-07
CUS0004880,tier_2,Lagos,2022-12-16
CUS0004881,tier_2,Farafenni,2023-05-29
CUS0004882,tier_2,Brikama,2025-05-05
CUS0004883,tier_2,Basse,2024-08-13
CUS0004884,tier_1,Lagos,2024-12-22
CUS0004885,tier_2,Kano,2023-11-25
CUS0004886,tier_1,Kano,2024-06-25
CUS0004887,tier_3,Kano,2022-12-27
CUS0004888,tier_1,Basse,2025-08-06
CUS0004889,tier_1,Abuja,2022-11-30
CUS0004890,tier_3,Banjul,2025-08-17
CUS0004891,tier_1,Basse,2023-03-24
CUS0004892,tier_1,Ibadan,2022-09-23
CUS0004893,tier_2,Ibadan,2022-10-26
CUS0004894,tier_1,Basse,2025-09-18
CUS0004895,tier_3,Kano,2025-05-24
CUS0004896,tier_1,Abuja,2024-03-30
CUS0004897,tier_1,Brikama,2025-04-24
CUS0004898,tier_1,Banjul,2025-10-08
CUS0004899,tier_2,Basse,2025-05-25
CUS0004900,tier_1,Basse,2025-04-15
CUS0004901,tier_2,Abuja,2024-11-07
CUS0004902,tier_1,Port Harcourt,2025-08-31
CUS0004903,tier_1,Lagos,2024-06-12
CUS0004904,tier_1,Farafenni,2024-09-15
CUS0004905,tier_1,Port Harcourt,2022-10-20
CUS0004906,tier_2,Ibadan,2024-01-07
CUS0004907,tier_2,Brikama,2025-11-14
CUS0004908,tier_2,Lagos,2024-10-07
CUS0004909,tier_1,Abuja,2024-11-10
CUS0004910,tier_1,Banjul,2025-02-06
CUS0004911,tier_1,Port Harcourt,2024-06-27
CUS0004912,tier_2,Kanifing,2025-06-19
CUS0004913,tier_1,Abuja,2024-10-05
CUS0004914,tier_1,Port Harcourt,2025-01-26
CUS0004915,tier_2,Farafenni,2024-06-07
CUS0004916,tier_1,Farafenni,2024-04-09
CUS0004917,tier_1,Port Harcourt,2023-11-01
CUS0004918,tier_1,Farafenni,2025-06-09
CUS0004919,tier_2,Abuja,2023-07-06
CUS0004920,tier_1,Abuja,2023-11-14
CUS0004921,tier_1,Basse,2024-11-06
CUS0004922,tier_2,Kano,2023-07-21
CUS0004923,tier_2,Ibadan,2024-01-30
CUS0004924,tier_1,Kano,2023-02-26
CUS0004925,tier_2,Kano,2024-11-06
CUS0004926,tier_1,Kanifing,2023-11-19
CUS0004927,tier_1,Abuja,2024-11-02
CUS0004928,tier_1,Lagos,2023-09-24
CUS0004929,tier_1,Basse,2024-09-15
CUS0004930,tier_1,Kano,2025-11-12
CUS0004931,tier_2,Port Harcourt,2024-08-19
CUS0004932,tier_2,Kanifing,2023-06-19
CUS0004933,tier_2,Banjul,2023-10-27
CUS0004934,tier_2,Lagos,2023-11-12
CUS0004935,tier_1,Abuja,2023-07-03
CUS0004936,tier_3,Kanifing,2023-07-20
CUS0004937,tier_1,Farafenni,2024-06-28
CUS0004938,tier_1,Basse,2023-04-26
CUS0004939,tier_1,Farafenni,2022-09-19
CUS0004940,tier_2,Port Harcourt,2023-01-09
CUS0004941,tier_2,Banjul,2023-11-11
CUS0004942,tier_1,Farafenni,2025-06-30
CUS0004943,tier_2,Brikama,2025-06-25
CUS0004944,tier_2,Ibadan,2025-09-20
CUS0004945,tier_1,Ibadan,2024-07-27
CUS0004946,tier_1,Basse,2025-03-16
CUS0004947,tier_2,Basse,2024-12-16
CUS0004948,tier_1,Basse,2025-01-24
CUS0004949,tier_1,Farafenni,2025-06-26
CUS0004950,tier_2,Port Harcourt,2025-01-05
CUS0004951,tier_1,Kano,2023-08-18
CUS0004952,tier_2,Farafenni,2025-11-26
CUS0004953,tier_2,Farafenni,2025-07-27
CUS0004954,tier_1,Kanifing,2024-06-28
CUS0004955,tier_2,Brikama,2023-01-03
CUS0004956,tier_1,Kano,2022-11-24
CUS0004957,tier_2,Brikama,2025-02-22
CUS0004958,tier_1,Brikama,2024-08-15
CUS0004959,tier_2,Lagos,2025-01-14
CUS0004960,tier_2,Ibadan,2025-11-19
CUS0004961,tier_1,Banjul,2023-10-17
CUS0004962,tier_1,Banjul,2023-05-16
CUS0004963,tier_1,Brikama,2024-08-23
CUS0004964,tier_2,Lagos,2022-10-13
CUS0004965,tier_2,Kano,2024-08-15
CUS0004966,tier_1,Kanifing,2024-08-10
CUS0004967,tier_1,Port Harcourt,2025-10-06
CUS0004968,tier_1,Abuja,2025-03-28
CUS0004969,tier_1,Kano,2023-01-13
CUS0004970,tier_2,Abuja,2022-11-30
CUS0004971,tier_1,Abuja,2023-01-21
CUS0004972,tier_1,Ibadan,2024-01-07
CUS0004973,tier_2,Port Harcourt,2023-09-24
CUS0004974,tier_2,Ibadan,2023-09-19
CUS0004975,tier_1,Kano,2025-04-17
CUS0004976,tier_2,Farafenni,2025-08-03
CUS0004977,tier_2,Lagos,2024-04-29
CUS0004978,tier_1,Abuja,2023-11-09
CUS0004979,tier_1,Lagos,2025-11-13
CUS0004980,tier_1,Farafenni,2025-11-29
CUS0004981,tier_1,Brikama,2023-06-24
CUS0004982,tier_2,Brikama,2024-04-22
CUS0004983,tier_1,Brikama,2025-11-28
CUS0004984,tier_3,Kano,2024-08-01
CUS0004985,tier_1,Kano,2023-05-24
CUS0004986,tier_1,Farafenni,2023-05-28
CUS0004987,tier_1,Banjul,2024-08-16
CUS0004988,tier_3,Kanifing,2024-05-05
CUS0004989,tier_1,Lagos,2023-05-24
CUS0004990,tier_3,Abuja,2025-07-25
CUS0004991,tier_2,Lagos,2023-02-16
CUS0004992,tier_2,Banjul,2023-04-25
CUS0004993,tier_1,Lagos,2024-11-30
CUS0004994,tier_1,Ibadan,2025-01-26
CUS0004995,tier_1,Kanifing,2025-03-08
CUS0004996,tier_2,Ibadan,2024-06-27
CUS0004997,tier_1,Ibadan,2024-10-10
CUS0004998,tier_2,Lagos,2025-11-12
CUS0004999,tier_1,Lagos,2023-06-03
CUS0005000,tier_1,Lagos,2024-05-27
CUS0005001,tier_1,Ibadan,2022-09-19
CUS0005002,tier_1,Kano,2023-04-08
CUS0005003,tier_1,Ibadan,2025-10-18
CUS0005004,tier_2,Ibadan,2022-10-29
CUS0005005,tier_1,Brikama,2023-11-19
CUS0005006,tier_1,Kano,2024-07-02
CUS0005007,tier_1,Farafenni,2025-06-24
CUS0005008,tier_2,Basse,2023-10-16
CUS0005009,tier_1,Banjul,2024-04-20
CUS0005010,tier_1,Brikama,2024-11-28
CUS0005011,tier_1,Farafenni,2023-08-29
CUS0005012,tier_2,Brikama,2023-08-10
CUS0005013,tier_1,Basse,2024-10-26
CUS0005014,tier_1,Kanifing,2025-01-31
CUS0005015,tier_2,Basse,2023-04-18
CUS0005016,tier_2,Farafenni,2023-05-17
CUS0005017,tier_3,Brikama,2023-03-27
CUS0005018,tier_1,Kano,2024-01-30
CUS0005019,tier_2,Lagos,2023-05-16
CUS0005020,tier_3,Basse,2022-10-07
CUS0005021,tier_2,Lagos,2024-03-03
CUS0005022,tier_1,Port Harcourt,2023-01-31
CUS0005023,tier_2,Port Harcourt,2024-08-16
CUS0005024,tier_1,Banjul,2023-07-27
CUS0005025,tier_1,Lagos,2023-02-23
CUS0005026,tier_1,Abuja,2025-09-17
CUS0005027,tier_3,Basse,2024-07-22
CUS0005028,tier_1,Brikama,2022-11-21
CUS0005029,tier_1,Farafenni,2024-08-09
CUS0005030,tier_1,Brikama,2025-06-13
CUS0005031,tier_2,Ibadan,2023-12-19
CUS0005032,tier_1,Abuja,2023-08-26
CUS0005033,tier_2,Basse,2025-07-18
CUS0005034,tier_1,Port Harcourt,2023-04-21
CUS0005035,tier_3,Kanifing,2024-03-29
CUS0005036,tier_3,Banjul,2023-07-23
CUS0005037,tier_1,Abuja,2025-02-19
CUS0005038,tier_1,Banjul,2024-02-17
CUS0005039,tier_3,Kanifing,2024-04-10
CUS0005040,tier_1,Kano,2023-10-12
CUS0005041,tier_2,Abuja,2023-08-04
CUS0005042,tier_2,Basse,2024-08-20
CUS0005043,tier_2,Brikama,2024-02-12
CUS0005044,tier_1,Lagos,2023-11-21
CUS0005045,tier_2,Kanifing,2025-07-16
CUS0005046,tier_1,Banjul,2025-02-27
CUS0005047,tier_1,Kano,2025-06-25
CUS0005048,tier_3,Brikama,2025-09-17
CUS0005049,tier_1,Brikama,2025-10-26
CUS0005050,tier_1,Lagos,2023-12-31
CUS0005051,tier_2,Kanifing,2025-10-10
CUS0005052,tier_1,Basse,2024-02-24
CUS0005053,tier_1,Port Harcourt,2025-07-16
CUS0005054,tier_3,Port Harcourt,2025-12-31
CUS0005055,tier_2,Farafenni,2025-01-17
CUS0005056,tier_2,Kano,2025-05-25
CUS0005057,tier_1,Basse,2023-01-19
CUS0005058,tier_1,Port Harcourt,2024-05-28
CUS0005059,tier_1,Kano,2024-07-17
CUS0005060,tier_1,Ibadan,2025-06-18
CUS0005061,tier_1,Farafenni,2024-05-29
CUS0005062,tier_1,Lagos,2025-02-01
CUS0005063,tier_2,Kano,2023-12-28
CUS0005064,tier_3,Basse,2024-05-09
CUS0005065,tier_2,Abuja,2023-08-28
CUS0005066,tier_2,Farafenni,2024-04-07
CUS0005067,tier_2,Farafenni,2024-08-26
CUS0005068,tier_1,Brikama,2025-10-17
CUS0005069,tier_1,Port Harcourt,2025-05-04
CUS0005070,tier_1,Kano,2025-04-17
CUS0005071,tier_1,Kanifing,2024-06-01
CUS0005072,tier_2,Lagos,2022-10-02
CUS0005073,tier_1,Kano,2023-07-24
CUS0005074,tier_1,Ibadan,2024-04-21
CUS0005075,tier_3,Farafenni,2023-05-07
CUS0005076,tier_2,Lagos,2025-02-14
CUS0005077,tier_1,Lagos,2025-08-18
CUS0005078,tier_1,Basse,2023-10-26
CUS0005079,tier_1,Kano,2023-05-27
CUS0005080,tier_2,Abuja,2024-03-09
CUS0005081,tier_1,Lagos,2023-08-20
CUS0005082,tier_2,Port Harcourt,2024-12-20
CUS0005083,tier_1,Brikama,2024-08-05
CUS0005084,tier_1,Kano,2024-02-15
CUS0005085,tier_1,Brikama,2024-08-27
CUS0005086,tier_1,Kano,2024-06-10
CUS0005087,tier_3,Brikama,2023-08-29
CUS0005088,tier_1,Banjul,2023-12-24
CUS0005089,tier_2,Port Harcourt,2023-11-29
CUS0005090,tier_1,Kanifing,2023-04-18
CUS0005091,tier_2,Ibadan,2024-11-13
CUS0005092,tier_1,Lagos,2023-03-03
CUS0005093,tier_1,Abuja,2023-01-14
CUS0005094,tier_3,Port Harcourt,2024-11-24
CUS0005095,tier_1,Banjul,2023-06-14
CUS0005096,tier_3,Port Harcourt,2022-12-07
CUS0005097,tier_1,Kano,2025-10-01
CUS0005098,tier_1,Banjul,2023-09-19
CUS0005099,tier_2,Kanifing,2023-05-05
CUS0005100,tier_2,Abuja,2023-05-27
CUS0005101,tier_3,Port Harcourt,2022-10-17
CUS0005102,tier_1,Lagos,2024-10-01
CUS0005103,tier_1,Basse,2025-10-13
CUS0005104,tier_2,Port Harcourt,2024-07-29
CUS0005105,tier_1,Banjul,2023-01-10
CUS0005106,tier_1,Farafenni,2023-06-25
CUS0005107,tier_1,Banjul,2023-08-04
CUS0005108,tier_1,Kanifing,2024-06-19
CUS0005109,tier_1,Ibadan,2023-08-31
CUS0005110,tier_1,Basse,2025-09-18
CUS0005111,tier_1,Port Harcourt,2024-10-20
CUS0005112,tier_1,Ibadan,2024-05-22
CUS0005113,tier_2,Farafenni,2023-10-27
CUS0005114,tier_2,Lagos,2025-01-03
CUS0005115,tier_1,Farafenni,2025-12-02
CUS0005116,tier_2,Kanifing,2024-02-27
CUS0005117,tier_2,Kano,2025-11-19
CUS0005118,tier_1,Basse,2025-01-19
CUS0005119,tier_2,Basse,2023-09-02
CUS0005120,tier_1,Abuja,2024-11-09
CUS0005121,tier_2,Lagos,2025-06-15
CUS0005122,tier_2,Basse,2024-04-07
CUS0005123,tier_3,Ibadan,2025-08-13
CUS0005124,tier_1,Brikama,2025-04-27
CUS0005125,tier_2,Banjul,2024-08-28
CUS0005126,tier_1,Basse,2024-12-30
CUS0005127,tier_1,Kano,2024-02-09
CUS0005128,tier_1,Ibadan,2023-05-24
CUS0005129,tier_1,Kano,2024-06-10
CUS0005130,tier_2,Lagos,2025-06-26
CUS0005131,tier_1,Abuja,2024-12-09
CUS0005132,tier_1,Basse,2025-11-24
CUS0005133,tier_3,Port Harcourt,2025-07-08
CUS0005134,tier_3,Brikama,2025-03-08
CUS0005135,tier_1,Ibadan,2023-01-01
CUS0005136,tier_1,Lagos,2025-10-31
CUS0005137,tier_1,Abuja,2023-07-30
CUS0005138,tier_1,Ibadan,2023-09-29
CUS0005139,tier_1,Farafenni,2023-04-16
CUS0005140,tier_2,Kanifing,2024-09-23
CUS0005141,tier_2,Kano,2022-11-16
CUS0005142,tier_2,Abuja,2024-03-12
CUS0005143,tier_2,Farafenni,2025-10-07
CUS0005144,tier_1,Farafenni,2025-12-24
CUS0005145,tier_2,Banjul,2023-11-30
CUS0005146,tier_2,Abuja,2025-12-16
